gene_name,GSM6765206,GSM6765207,GSM6765208,GSM6765209,GSM6765210,GSM6765211,GSM6765212,GSM6765213,GSM6765214,GSM6765215,GSM6765225,GSM6765240
PANK2,16.30913667,15.11622931,14.20231157,14.0320496,14.38687582,14.3479554,14.0820624,14.88068667,14.27622262,14.18810451,13.90210354,15.54551187
TGM3,0,0.374760579,0,0,0,0.125594575,0.199873748,0.141606048,0,0.125507245,0,0.236692143
GNRH2,539.8901644,730.7266642,646.9758268,686.1953771,617.126722,651.2141272,712.4942971,632.7209454,639.3966075,668.4271884,676.8642942,640.3603823
DEFB126,3.235780448,1.550852534,0,0.835199913,0,2.33883722,1.240690962,0,1.196936162,1.55814064,2.871469366,0.73461824
FOXA2,44.45512335,55.205703,50.16741065,42.05454558,47.40958226,47.70461195,52.74962303,48.8033305,48.79388663,37.79942642,38.22117305,42.62422667
FAM182A,0.081948768,0,0.092254903,0,0.069377172,0.032907196,0,0.111307147,0.101044601,0.065768628,0.222207008,0.093024018
CD93,0.294276336,0.402975602,0.567917925,0.868077862,0.587239704,0.405151067,0.604467756,0.399701671,0.660903682,0.556695361,0.43524043,0.286326283
GZF1,11.72416503,9.303695527,9.493753571,9.489962831,10.31738387,10.53090505,10.20333162,9.638440837,8.939986753,8.356962657,9.392645341,9.281044722
PAX1,0,0.057478224,0,0,0,0.05778852,0,0.065155712,0.044361255,0,0,0
NAPB,10.62503193,8.937402555,9.424030486,10.45739226,11.38012286,10.53713047,11.31650487,10.27696292,10.66928862,9.625403381,9.960535089,11.45184781
CST8,0,0,0,0,0,0,0,0,0,0,0,0
NKX2-4,0.161602844,0.193633487,0.363853055,0,0,0,0,0,0,0.194543452,0.358520629,0
CENPB,42.37282488,44.25027679,37.96447813,38.75616591,41.96094615,40.39147601,45.27534609,39.33669031,42.33053781,36.38554925,35.86289705,37.06746375
PSMF1,20.08701047,23.12642794,20.81270379,20.92086707,22.47893365,21.87971196,22.21712167,19.77206399,20.73168291,19.51488063,19.54544707,19.44763708
NKX2-2,0.132296629,0,0,0,0,0,0.253631596,0.179692273,0.122343451,0,0.19566929,0.300352629
DTD1,5.821501864,6.975358078,5.96673986,6.167431374,5.792752426,7.117686418,6.20499008,5.428735638,6.106688686,5.282253426,5.461639852,5.671275539
CSTL1,1.308787246,0.627278658,0.589353784,0.337816181,0.332402649,0,0.25091327,0.7110656,0.484128885,0,0.387144363,0
RBCK1,31.96732362,36.88169357,35.12330325,33.95967677,38.20177093,33.2970444,33.45302419,34.2238312,35.1133002,32.85376711,34.22143549,35.73304339
TMX4,16.23427125,16.11590513,18.13127995,18.02156847,19.20143647,17.95736175,18.80544638,15.82497803,14.93368163,12.42734193,13.52587464,13.85769866
CST11,0,0,0.540492829,0,0,0,0,0,0,0,0,0
STK35,24.5998801,26.62164569,25.38198266,25.06967517,23.62489006,23.99482607,24.24998424,24.26476271,24.9139138,19.8252265,24.53925783,23.54237164
SNRPB,174.497183,220.1433958,201.1432644,212.1538482,228.8480396,186.3847076,203.713107,192.2358617,203.2356393,193.6629826,191.4507638,177.3740914
NRSN2,43.76257911,43.2573116,38.37812361,45.47952556,42.80502928,40.03002701,39.65473356,43.05219772,43.74673121,36.08266975,38.45301817,34.45867993
AP5S1,7.263328264,7.293328169,8.867783455,7.72350777,7.794603,7.825655916,7.060482822,9.031737442,7.85212792,7.450755559,6.279127634,7.257883723
RRBP1,252.9803619,261.5619447,256.0762876,276.012033,260.9604143,278.291919,266.7227831,246.2720696,279.3083114,248.6948721,272.8109818,265.9305399
BMP2,268.1099222,258.785447,262.1374973,262.2716205,256.2576879,246.0566715,247.5852187,246.110034,245.2280782,236.9200092,244.5563094,257.5776704
ZNF133,6.884471767,8.435082929,7.51719339,8.951692982,8.150909923,9.104194718,7.442773831,7.241638323,8.951432455,9.471749144,8.57454128,9.753932267
FLRT3,71.36619436,57.5694625,63.53003314,62.70547724,57.92162582,62.83396653,58.24411889,65.62658799,59.99276465,62.92054655,60.4983359,62.76988078
OVOL2,13.00422414,16.49831138,16.07493879,13.65663697,15.38060101,17.66248535,17.10948317,18.35569207,18.8641051,13.50624315,10.2767234,13.60394268
PCSK2,3.316525347,3.926002274,4.003522426,3.506675178,4.05938873,4.236016081,4.366512023,3.74485445,4.434232131,3.126699918,2.659448794,2.902938716
GFRA4,0,0,0,0,0,0,0,0,0,0,0,0
MKKS,7.221122084,5.975408377,6.781879835,6.899415642,7.447471905,5.142562634,6.65426269,7.911513836,5.82928313,7.300243019,6.726743294,7.019569461
BFSP1,3.082774396,3.993295756,3.47047383,3.548422768,4.443802366,2.308540802,3.434259082,2.150177157,3.698394262,3.109347992,2.772658792,3.026513829
DSTN,287.9664982,228.8881903,275.698129,265.1588735,269.044731,269.5470798,251.6955899,255.0582929,243.1046746,235.4457979,243.9468018,248.4709427
LAMP5,1.237899944,1.648065621,0.929054765,2.662659859,0.698664138,1.325570165,1.450308191,0.747280499,1.526357377,1.821391629,1.017154509,1.249066861
SNRPB2,33.92358475,32.25987345,34.79526208,35.1635816,36.37795216,35.67743127,31.17616622,31.30297264,33.46281036,37.20837457,30.90059238,35.08534461
MGME1,32.98378514,31.07405198,39.11607896,29.89499069,32.933042,34.27499027,25.7041582,28.55592918,30.50228979,24.55171494,30.90873137,33.72592497
LRRN4,5.837414078,7.22374957,5.817433889,7.039582774,5.590027238,4.265422837,4.861733135,5.199137234,5.486739052,3.686449268,2.830704611,3.584736775
TBC1D20,46.17565985,43.70734579,45.79054132,41.22309165,44.05502875,43.42016544,43.3839001,41.48446619,42.61244897,40.54377772,42.17572374,38.33997961
ITPA,44.54513328,50.08167608,43.79745315,49.64923724,53.07778796,50.17781356,47.55194077,43.41326442,50.02108393,46.83488339,46.20374601,46.29683685
TCF15,0,0.216421222,0,0,0.458737032,0.435179144,0.173138224,0,0.334064498,0,0.267142059,0.820126858
OTOR,0.127782413,0,0,0,0,0,0,0,0,0,0.094496338,0
MCM8,7.084638425,5.469623583,6.248943225,5.184299029,5.843215879,6.774954468,6.336057588,5.307382177,5.707351431,6.198729573,6.724487681,7.87629958
BANF2,0,0,0,0,0,0,0,0,0,0,0,0
TMEM74B,9.150377145,8.832140266,7.582796452,7.708781819,6.616918431,7.808118104,7.553057104,6.73211814,7.639269031,10.86256689,10.5261224,11.54115172
FAM110A,1.135019534,2.843609477,1.742404325,2.929643191,1.441347709,2.734658067,2.077086228,2.662838794,2.290096815,1.614810707,2.441768709,1.874059169
C20orf187,0,0,0,0,0,0,0,0,0,0,0.227869392,0
SIRPD,0,0,0,0,0,0,0,0,0,0,0,0
MRPS26,494.5559194,540.24467,551.4622798,544.7854486,536.0552171,519.5165195,564.693897,486.620823,567.2758773,514.4961988,520.4839693,487.3367746
DEFB129,0,0,0,0,0,0,0,0,0,0,0,0
S1PR4,0,0,0,0,0,0,0,0,0,0,0,0.191716366
NCLN,51.1276562,65.21121314,54.83121742,61.46911319,60.82578349,52.83960802,55.58711549,53.72794645,61.2788311,52.72188113,49.74920978,51.01189059
CITED1,0.478748425,0.382426136,0.359304892,0,0.202652297,0,0.152971556,0,0.442730364,0,0.23602608,0.724600719
HNRNPR,27.29020531,24.08808609,23.87083215,24.02306803,27.46130155,29.20994544,26.22168029,25.94250228,25.95555239,26.03294543,24.80178159,26.7156844
ZNF436,9.154838257,7.805136853,10.50437536,8.406794942,10.2842018,11.16999205,9.338104853,9.086812198,9.660020095,8.195051437,10.54572024,9.3262441
MAX,24.14987529,22.26713919,23.1443573,23.80980489,24.22629342,20.49469815,20.9979559,22.43680735,21.41974363,24.96561158,22.1412607,23.84685632
ARMCX5,4.403718633,3.083704946,3.541102987,3.911885236,5.011218676,5.236150605,4.824319814,3.728642097,4.759959934,3.029347755,3.256592795,5.128715328
GDF5,0.106752468,0.639557202,0.360533985,0,0,1.157417735,0.204659779,0.579987373,0.592326447,0.5140502,0.473666935,0
MMP24,6.931787074,9.382374309,8.742866749,7.620626626,6.683450518,7.809307641,6.398517739,7.584401835,7.063181558,4.404168549,6.360190907,5.682883149
NECAB3,20.11728375,22.55451058,19.66164033,23.37482575,23.5752483,23.61137511,22.07412671,21.96491793,22.01348091,21.25882304,20.90423526,19.53184433
ID1,435.9911046,526.2282884,473.6413618,627.0583403,631.4731032,594.6539473,558.3300513,518.8590323,558.2304458,514.4416782,531.8071499,503.4476428
RALY,35.10354487,42.24045053,36.74063492,37.14988777,40.82716842,36.07344328,40.13543609,37.16867569,39.65342921,34.69823452,33.06438562,32.84573682
DYNLRB1,42.81489984,44.59772762,43.95788629,42.58365213,45.81589486,42.77536788,43.23001048,39.2342007,40.96635653,32.02485727,39.93638038,37.19617022
C20orf173,0,0,0,0,0,0,0,0,0,0,0,0
EIF2S2,166.2558173,141.1445696,160.444535,132.4543411,155.7283001,164.6751252,151.5735062,149.8484512,153.9509968,154.507079,148.2199461,169.2662743
ERGIC3,151.2246191,149.1792705,148.4170653,149.82614,148.5523583,153.0799823,145.3626715,145.056318,153.3698889,147.2370336,140.9906424,130.9873687
ROMO1,280.8657429,368.1750425,326.9981615,372.2873867,341.9338924,339.3157497,342.0984406,314.6450088,387.012769,319.3322677,337.8871365,302.0201855
FAM83C,0.620403976,0.955763647,0.399101679,0.686292386,2.138432566,0.747384819,0.934531185,1.083427028,1.639224658,0.533475101,0.524336891,1.006072314
BPIFB1,0.093156134,0,0,0,0,0,0.089296829,0.126529584,0,0,0.206669603,0.211492084
CEP250,9.54406564,9.837655868,10.76385719,9.947712559,9.678318754,10.01596402,10.02866993,9.504818046,10.01137631,7.173116402,8.851232749,8.848038376
PLAGL2,29.54651999,26.8347392,28.00748599,29.09555339,28.31399416,29.91087204,30.60729324,31.0261456,29.11458332,23.19469754,29.26790166,26.21168794
MMP24OS,57.59782989,69.19696101,64.49783176,60.34712761,61.38308698,60.682657,61.74730116,55.28792675,55.89952078,47.77733418,50.79691732,51.80895138
GRPR,0.116204279,0.139236657,0.261636992,0.599878795,0.147566422,0.979918284,0.556950639,0.315669586,0.214923581,0.279781977,0.257802587,0
KDM5C,54.64764885,57.30388561,55.61464971,56.11391149,61.46771348,61.10260254,56.64101839,54.29202185,54.31610443,53.00142061,52.38388848,52.71725544
AMOT,29.07102491,26.52063631,27.66926592,26.305359,24.54137905,25.8280767,26.40999399,26.74265702,27.03665081,23.14559091,25.60252793,26.84994241
TMEM115,87.44562286,101.9028618,88.38866236,90.31813009,92.25632797,92.49673843,96.21743894,91.79580169,95.28963867,73.49661395,77.87628436,76.41494051
PSMB2,88.88706043,82.20134933,84.2144646,82.37380482,79.24206062,77.26496139,77.95062934,77.76329927,78.18440933,77.9579606,74.72352184,74.56602271
AGO3,4.793293301,4.741049966,4.708519645,5.260736821,5.058403663,5.102549012,4.747447981,4.634901929,4.494070053,5.610499602,5.57723614,5.712400881
UROD,28.7906557,32.07481755,31.6266783,32.83792955,33.81662749,29.98053787,28.66707464,32.66639604,35.26312371,29.79185013,26.65237666,27.77546165
ST3GAL3,0.317280942,0.449289345,0.389654394,0.521147591,0.402911267,0.486462129,0.843287613,0.31341654,0.466789738,0.243061939,0.351948517,0.327419067
TMEM53,6.152071875,9.167058405,7.99127982,8.754002118,8.112920927,7.981339483,7.636120137,7.606165491,8.242086947,7.406090555,5.774387007,5.998660259
HECTD3,59.97192421,58.32300174,60.71912637,59.4599105,53.1626656,56.76998593,54.09016316,57.83976107,60.32492177,51.19745395,50.65625989,51.67066007
KLC1,21.78237776,21.41475117,22.45230964,22.97135992,23.75193134,26.78552385,21.7330697,22.19443655,22.77455344,22.62189373,24.01676633,23.68286178
XRCC3,1.870692307,1.83800919,1.60052692,1.931406752,1.852944405,1.487359649,2.044239577,1.473706426,1.729953024,2.297048416,1.881417431,2.165983765
TUBGCP3,7.323899753,7.66118584,8.332224922,6.751429758,8.119512551,7.609180584,8.023408769,7.737105974,8.098805634,6.15775117,7.422056328,6.730149058
MCF2L,1.188567355,1.671194619,1.624769336,1.800018466,1.401536914,1.665605986,1.767119384,1.581428564,1.570209888,1.562244905,1.829665859,1.899894448
F10,123.5524968,138.8153647,124.4216316,127.1955572,131.0239835,125.2943344,133.4226816,146.5771315,138.7956269,149.4500682,154.528893,148.0495876
PCID2,22.03397599,20.15115112,21.16021637,23.73567014,25.4681311,24.10607494,21.20735348,22.6595523,23.37034144,22.89838095,22.71231435,23.07214071
PROZ,76.79791657,80.96931637,77.39534627,83.31555428,75.16645905,69.28636542,77.15246005,84.26870268,71.17518358,74.28470383,80.72514686,76.13715013
SLURP1,0,0,0,0,0,0,0,0,0,0,0,0
LRFN3,7.987032749,7.323214635,6.958644692,6.453592204,7.673125538,6.442405392,7.656143163,7.829721971,8.542229119,5.351003265,6.882343079,7.016657799
IGFLR1,5.609665315,4.735626416,4.736365893,4.113444872,7.771251034,3.993257557,3.91073901,4.848673376,4.12652299,3.683520858,3.394147177,2.315564711
CAPNS1,263.6513909,280.1925273,249.7887609,261.9186926,256.8009904,241.1029329,260.1108601,256.7036274,268.0299147,228.6103946,224.8551945,226.8794972
PDCD2L,10.90933323,11.88329802,10.71824762,11.26340221,16.12058948,15.05378702,12.92912135,13.47057537,13.02344311,11.22279406,11.73462999,13.05918809
GPR42,0,0,0,0,0,0,0,0,0,0,0,0
RBM42,73.59038958,95.95671572,77.82876227,81.17113349,82.78061543,75.46195738,76.27774782,72.97705581,77.82635186,62.68796744,68.6380105,62.72427616
KIRREL2,0.2491417,0.995076877,0.467457577,0.428712906,1.160067553,0.10004488,0.477640341,1.015192268,0.921591296,0.599851896,0.184242712,0.282812817
UBA2,56.34814282,48.36598543,48.39683919,48.85720013,56.81503394,59.58926548,52.16854264,50.86489261,51.24577149,51.40213743,55.56000014,54.7596489
FFAR2,0,0.313201489,0.441398285,0,0,0,0,0,0,0,0.289952933,0
HCST,2.987933435,0.596693262,1.121235124,3.213446473,3.161950729,2.999572558,3.341506331,2.029184546,1.842093242,0.599497374,1.841338217,3.391748044
FFAR1,0.121534289,0.145623107,0,0,0,0,0,0,0,0,0,0
COX6B1,399.0386194,468.7890757,493.7988282,482.9493164,434.5670522,434.4941104,453.5020005,453.3811922,430.6784396,429.0054004,398.5651219,425.0214587
KRT36,0.301196507,0,0.33907593,0,0,0,0.433077649,0,0,0,0.111368874,0
THRA,8.596695393,9.333417871,8.405638225,8.438171499,8.969235148,9.286562845,9.594629228,9.812633759,8.211198786,9.620214214,10.08817321,9.025490772
CCR7,1.231867294,1.207661483,0.756431351,1.156225716,3.270879175,1.61890806,0.966136144,1.21686346,1.553439875,2.291858381,1.656323372,3.178073327
NR1D1,3.844550093,4.094722431,2.765144872,5.099482965,3.254765405,4.502780402,4.197120717,2.901039502,4.049103053,2.442666866,4.027699807,2.788197442
FRMD8,44.17647468,47.06031332,46.00232895,43.91768093,46.36947514,49.31005363,43.20647579,43.50204627,48.95966031,38.72260943,40.58094026,33.77077421
PRDX5,598.6359381,739.59436,659.5835104,662.995287,660.2506085,674.7364075,682.4665888,634.7761162,688.6001573,661.6861641,621.4182471,627.6390317
BCL2L12,14.70235838,23.23549412,19.11968992,20.61014081,22.85508213,20.76527197,21.62587053,19.62521804,20.74599324,19.22503672,19.12066876,25.897282
IRF3,48.85909076,58.80935816,54.00369572,50.63592091,56.78110109,59.57274435,56.13096508,59.62614915,55.24677482,50.6194472,51.02244338,47.6471764
PRMT1,33.02924917,41.68094034,39.82021188,39.98127756,36.58896514,40.70662628,39.2954456,35.23740736,39.64264546,38.77483014,35.81533368,32.50731664
RRAS,72.63769214,88.25645639,76.89515945,86.50761201,100.9804258,92.41732045,79.64515428,89.31358185,91.92078707,89.89849365,75.76822707,78.1148506
PRRG2,27.92135915,33.05961469,25.48105751,29.85102747,22.02949673,30.65069107,26.44788221,25.13324105,27.34858313,22.67369597,20.52593867,19.87963383
SCAF1,45.48968014,56.91844195,51.49392869,53.5919944,52.97287456,51.9200207,51.86777493,49.30954811,49.22399964,44.76408212,43.22491965,40.5672517
PRR12,17.36355599,16.39460947,17.32882688,18.33017251,17.46984057,21.27576087,19.70931375,15.55439528,18.6016302,14.36793785,14.73772593,15.27858121
TSKS,0.118658953,0.142177862,0,1.071963386,0.452050751,0.14294541,0.227486218,0.483506584,1.097317901,0.571384062,0.087749451,0.404086586
FLRT1,0,0.085220309,0.160135885,0.091789507,0,0.171360742,0.204530214,0,0,0,0,0
ASL,67.0147246,80.4090424,76.28154263,77.47181999,72.09058921,77.53310665,75.04153987,68.12488311,75.84042347,68.73335301,70.49708843,62.00977
SBDS,313.7835355,277.0772127,295.7236391,291.8836201,324.4327381,314.4797344,293.5626737,308.0810915,305.1698667,293.9543612,306.8917069,297.4454262
CSN1S1,2.251428801,2.36046593,1.584109744,3.632031684,1.786914039,3.051268598,2.158155821,1.911255985,2.342300925,1.016382321,2.497430271,1.277852971
STATH,0,0,0,0,0.163985307,0.155564039,0,0.175396181,0,0.155455871,0,0
HTN1,0,0,0.083559277,0,0.094256882,0,0,0.100815723,0,0,0.109779572,0
STAT5A,3.416858186,4.094099754,4.176279314,4.346697356,4.091082862,6.115499755,3.181723294,5.171352481,4.198013326,2.820575756,2.346314182,2.604230598
WNK4,20.2401831,20.87828257,19.01794609,20.84224242,24.55592347,22.46292347,23.78104433,19.62632512,22.10720941,28.58673802,30.01419603,29.42808139
BECN1,54.78064303,52.10153645,49.93744198,51.2011142,53.43903782,59.18782386,51.20993533,52.45888129,54.10136521,50.07962158,53.07532529,50.15493218
PRKCG,0.661444199,0.396273182,0.372314754,0.533524819,0.314985024,0.597618695,0.475531243,0.449204233,0.458760931,0.796270871,0.428001371,0.563128024
TRAP1,47.63283581,54.67151646,49.77998395,49.72428668,48.583376,49.54833194,51.21758047,46.2229682,47.35668801,47.23063083,47.24711152,45.21240061
GLIS2,3.519463326,5.045389346,5.094105606,3.893238886,5.187608581,4.391229246,4.879754987,3.414515056,3.603396536,4.690808719,4.415256283,3.63840683
NSRP1,21.27239501,14.0748096,16.25021043,16.89446415,16.5495159,17.45968426,16.30168792,16.35169769,17.34810283,17.37719104,17.28697052,19.03923819
DNAJC8,87.2121152,72.03152313,83.31102639,75.57866098,81.89058785,82.83300949,79.78217755,82.84012593,79.84251236,84.52912969,81.65914768,88.08458804
AHDC1,15.13161228,19.22593587,15.4721528,19.57208502,19.21545316,18.55490683,20.6376089,14.48334444,19.37761312,17.15644864,16.42197611,17.33033224
IFI6,59.04184857,67.14712585,53.69943895,70.60117457,72.85855495,61.48197509,53.71808753,57.08708256,53.98295812,48.9907545,50.32233013,51.49656413
DACH2,0.039861729,0,0,0.051444332,0.253099661,0.048020407,0.038210323,0,0.11058834,0.095974033,0.08843441,0.090497961
ZNF384,29.43642123,31.50346939,30.39215901,33.09235832,30.63448732,31.15109076,27.95709458,29.30548242,32.285164,26.75695285,29.1850508,26.33792845
EMG1,16.33097304,17.35772384,17.16928325,16.19910566,16.62508414,19.40252104,15.65440778,17.17087317,18.63869067,16.62690554,16.30216978,15.62714092
SSX1,10.60278999,14.51922958,7.795089181,10.33254253,13.73913876,11.73022365,9.333857659,6.171972717,9.004685376,7.554221144,7.360813358,7.860075591
UXT,100.6583715,114.485799,102.3109309,106.391518,106.6618038,97.70443144,90.73730529,111.9711738,101.7159002,106.9988983,99.74342655,90.55215942
CFP,1.800100898,2.935769092,2.307943831,2.452219505,1.841440845,2.16853556,2.923807417,1.833744126,2.034599692,1.986442072,2.81029451,2.383945394
ELK1,36.86466196,40.40796937,39.82595482,44.80289585,43.56010522,40.52653805,42.78521686,34.46627876,37.30157497,34.52808476,36.30828511,37.99995528
TIMM17B,49.88052811,58.84765024,54.67268504,59.56390197,60.27996186,52.56206488,54.95989771,53.45578585,51.80509764,53.05341161,53.91196811,47.78631437
PCNX4,9.862539017,8.030914159,8.391713926,8.173076434,8.60844744,9.025988989,7.524074142,7.320972317,7.282293843,6.381293522,6.614983735,6.856125844
ATG14,39.08325758,31.57513656,38.11533604,36.30507554,33.8171006,35.09428644,35.54559959,33.67835823,31.72141444,28.17637656,29.64248368,31.86980991
KTN1,55.31671419,44.26379108,53.76532275,51.32578569,54.4193702,55.24346465,50.23746723,53.62689853,49.14547156,51.24259905,53.1841496,55.68270853
SIX1,0,0,0.058133536,0,0,0,0.049499897,0,0,0.062165199,0,0
