gene_id,log2FoldChange
ENSG00000103154,3.841894215
ENSG00000103187,-1.895838907
ENSG00000103194,0.681699613
ENSG00000103202,-1.403013907
ENSG00000103222,0.724905408
NA.193,NA
ENSG00000103249,1.715347846
ENSG00000103257,1.055899473
ENSG00000103260,-1.962481001
ENSG00000103264,0.899376076
ENSG00000103266,-0.944914695
ENSG00000103269,2.81723654
ENSG00000103275,1.057425042
ENSG00000103316,2.418979981
ENSG00000103326,2.221783518
ENSG00000103335,2.216949509
ENSG00000103363,-2.043358364
ENSG00000103365,1.531682884
NA.194,NA
NA.195,NA
ENSG00000103485,-4.054029095
ENSG00000103490,-2.889041855
NA.196,NA
ENSG00000103495,0.805654508
ENSG00000103496,1.008131862
ENSG00000103502,-0.741563383
NA.197,NA
ENSG00000103544,-1.154688929
ENSG00000103569,-3.223302126
ENSG00000103591,-0.693001472
NA.198,NA
ENSG00000103647,6.359256709
ENSG00000103723,2.21151883
NA.199,NA
NA.200,NA
ENSG00000103769,-1.616448787
ENSG00000103811,-2.030209213
ENSG00000103855,1.305206418
ENSG00000103888,-2.552323128
ENSG00000103942,1.55617281
ENSG00000103978,-0.76385003
ENSG00000104055,-3.147235824
ENSG00000104064,1.925000596
NA.201,NA
ENSG00000104140,-3.397554472
ENSG00000104177,3.417505223
ENSG00000104219,3.828551895
ENSG00000104267,-2.507370367
ENSG00000104320,-2.375448371
NA.202,NA
ENSG00000104325,-2.910322691
ENSG00000104332,-3.727970863
ENSG00000104341,-2.62312057
ENSG00000104365,1.640872502
ENSG00000104408,-0.819638056
ENSG00000104413,-0.703639943
ENSG00000104419,0.508864262
ENSG00000104497,1.097947942
ENSG00000104517,0.833761442
NA.203,NA
ENSG00000104549,-0.967096022
ENSG00000104613,-1.120896307
ENSG00000104635,2.105902601
ENSG00000104643,1.283171355
ENSG00000104660,-1.48679333
ENSG00000104679,0.977323065
ENSG00000104687,1.209604163
ENSG00000104689,0.874261672
ENSG00000104695,1.27847348
ENSG00000104722,4.902734355
ENSG00000104723,-1.033554692
ENSG00000104728,1.572801931
ENSG00000104738,-0.926011607
ENSG00000104756,1.323884066
ENSG00000104763,-3.05857916
ENSG00000104783,6.743176223
NA.204,NA
ENSG00000104805,-2.171160267
NA.205,NA
ENSG00000104823,-3.065354835
ENSG00000104825,0.615397943
ENSG00000104826,3.250510478
NA.206,NA
ENSG00000104852,1.663700674
ENSG00000104856,2.927831012
ENSG00000104859,1.515400554
ENSG00000104879,3.424989036
NA.207,NA
NA.208,NA
ENSG00000104892,-0.796251344
ENSG00000104897,0.723942523
ENSG00000104899,5.031361911
NA.209,NA
ENSG00000104904,1.115889237
ENSG00000104915,-0.758245761
ENSG00000104936,1.810640069
NA.210,NA
ENSG00000104957,1.019367068
ENSG00000104960,1.634136539
ENSG00000104964,0.551305745
ENSG00000104976,1.496589132
ENSG00000104979,-2.164151078
ENSG00000104980,1.257381731
ENSG00000104998,2.16184421
ENSG00000105048,0.627068334
ENSG00000105058,-0.745965402
ENSG00000105063,0.758748084
ENSG00000105088,-1.116971634
ENSG00000105131,-4.061808548
ENSG00000105135,-1.773267619
ENSG00000105141,-5.535650795
ENSG00000105186,0.778726022
ENSG00000105193,-2.160993229
ENSG00000105202,-2.21339155
ENSG00000105220,-0.78801197
ENSG00000105223,-1.698592854
ENSG00000105245,2.666743106
NA.211,NA
NA.212,NA
ENSG00000105258,-1.268304947
NA.213,NA
NA.214,NA
ENSG00000105298,0.739030649
ENSG00000105321,1.254829638
ENSG00000105325,0.981457255
ENSG00000105329,1.790215725
ENSG00000105339,1.96907622
ENSG00000105341,-0.826742148
ENSG00000105357,-1.728481577
ENSG00000105364,-0.993970006
ENSG00000105372,-2.170659122
ENSG00000105376,3.93278042
ENSG00000105379,-2.262350823
ENSG00000105397,0.851049437
ENSG00000105402,-0.569846978
ENSG00000105404,-1.589631769
ENSG00000105419,5.310393739
ENSG00000105427,-1.717754922
ENSG00000105443,1.431680301
NA.215,NA
ENSG00000105499,2.92402777
NA.216,NA
ENSG00000105514,-1.794554275
ENSG00000105518,-1.223765294
NA.217,NA
ENSG00000105552,0.932580482
ENSG00000105559,1.724803528
ENSG00000105568,-1.258324985
ENSG00000105583,-1.47707152
ENSG00000105613,3.924756141
ENSG00000105640,-1.948725238
NA.218,NA
NA.219,NA
ENSG00000105643,2.428247643
ENSG00000105647,-1.510044238
NA.220,NA
ENSG00000105655,2.057071634
ENSG00000105656,1.310742735
ENSG00000105669,-0.857311719
ENSG00000105671,-0.890718818
ENSG00000105677,-1.964863487
ENSG00000105699,0.519381812
ENSG00000105700,1.156645287
ENSG00000105701,-1.435587577
NA.221,NA
ENSG00000105722,1.084832777
ENSG00000105723,0.878689399
ENSG00000105737,2.756153131
ENSG00000105755,-3.383191827
ENSG00000105784,3.604876786
NA.222,NA
ENSG00000105821,1.731949874
ENSG00000105825,2.90040765
ENSG00000105854,-1.090753852
ENSG00000105879,1.310413478
ENSG00000105880,-1.977683911
ENSG00000105928,-1.223861174
ENSG00000105953,-2.201056783
ENSG00000105974,-1.531631295
ENSG00000105976,1.211965261
ENSG00000105991,1.298464741
ENSG00000105993,0.64651297
NA.223,NA
ENSG00000106049,-1.009283671
NA.224,NA
ENSG00000106070,3.760271863
ENSG00000106086,1.169680519
ENSG00000106089,3.123358726
ENSG00000106105,1.085737985
ENSG00000106123,-4.600663621
NA.225,NA
ENSG00000106153,-1.591962218
ENSG00000106178,6.75148054
ENSG00000106211,-1.837691352
NA.226,NA
ENSG00000106244,-1.172591902
ENSG00000106261,0.734730801
ENSG00000106266,1.464718246
ENSG00000106268,-3.428220807
ENSG00000106278,-4.882918849
ENSG00000106299,0.59436259
ENSG00000106330,-2.133073348
ENSG00000106366,1.292521858
ENSG00000106367,-1.269519249
NA.227,NA
ENSG00000106397,3.530066535
ENSG00000106399,-2.070804877
ENSG00000106404,2.14621482
NA.228,NA
ENSG00000106524,2.380390541
NA.229,NA
NA.230,NA
ENSG00000106588,-1.33808643
ENSG00000106608,1.479012645
ENSG00000106615,0.754186578
ENSG00000106624,2.256496599
ENSG00000106628,-1.287556889
ENSG00000106636,0.507257382
ENSG00000106665,2.803233121
ENSG00000106682,-0.35909528
NA.231,NA
ENSG00000106701,2.815609956
ENSG00000106771,-1.263733769
ENSG00000106780,-0.844321989
ENSG00000106799,0.908379708
ENSG00000106803,-0.463650247
NA.232,NA
NA.233,NA
NA.234,NA
NA.235,NA
NA.236,NA
ENSG00000107020,-2.288289178
ENSG00000107077,1.090168187
NA.237,NA
ENSG00000107104,-1.970742843
NA.238,NA
ENSG00000107140,2.386755
ENSG00000107159,-3.832515861
ENSG00000107164,0.658002912
ENSG00000107165,-4.227849725
ENSG00000107175,1.188280539
ENSG00000107185,0.597394507
ENSG00000107186,3.577141288
ENSG00000107201,-1.698855128
ENSG00000107223,-1.234639874
NA.239,NA
ENSG00000107263,1.694524981
ENSG00000107281,2.981467359
ENSG00000107290,1.421426535
NA.240,NA
ENSG00000107372,0.636373188
ENSG00000107404,1.101623715
ENSG00000107438,-1.477075827
ENSG00000107443,1.361975089
ENSG00000107485,-2.187599397
ENSG00000107521,0.680141557
ENSG00000107537,-1.740392505
ENSG00000107560,1.145348483
NA.241,NA
NA.242,NA
ENSG00000107643,1.202271174
NA.243,NA
ENSG00000107798,-3.696986217
ENSG00000107816,0.969252707
ENSG00000107819,1.32140709
NA.244,NA
NA.245,NA
ENSG00000107833,-2.191736885
ENSG00000107854,0.495978829
ENSG00000107862,0.48349729
ENSG00000107863,2.829464286
ENSG00000107874,-1.771265829
ENSG00000107902,-3.380712154
ENSG00000107929,1.438666831
ENSG00000107957,-1.895902836
ENSG00000107960,-1.603676118
ENSG00000107968,-1.169600565
ENSG00000107984,-2.26967081
ENSG00000108010,0.526957195
ENSG00000108055,0.818951336
ENSG00000108061,0.912990567
ENSG00000108091,-1.348189061
ENSG00000108107,-1.770591736
ENSG00000108179,2.017505734
ENSG00000108242,-3.956031398
ENSG00000108244,-2.325895748
ENSG00000108256,1.014784198
ENSG00000108298,-2.078697968
ENSG00000108309,-1.760027929
ENSG00000108312,0.746047067
NA.246,NA
ENSG00000108344,-0.858358961
ENSG00000108349,0.736787074
ENSG00000108352,-2.826088669
NA.247,NA
ENSG00000108379,3.637436166
ENSG00000108389,-1.106603349
ENSG00000108406,-1.036874216
ENSG00000108439,-2.022683935
ENSG00000108448,1.636482094
ENSG00000108506,1.142152323
ENSG00000108509,1.312268716
ENSG00000108510,1.180341074
NA.248,NA
ENSG00000108515,5.137586942
ENSG00000108518,-0.339763836
ENSG00000108523,-1.187314711
ENSG00000108551,3.397986498
ENSG00000108561,-1.35515793
ENSG00000108578,-1.846850819
NA.249,NA
ENSG00000108604,-0.681196711
ENSG00000108639,-0.873250712
ENSG00000108654,1.684516813
ENSG00000108669,0.976505581
ENSG00000108679,-3.240748781
ENSG00000108774,-0.621811753
NA.250,NA
ENSG00000108799,0.762318955
NA.251,NA
ENSG00000108826,-0.829643647
ENSG00000108828,-1.376600643
ENSG00000108829,0.733539496
NA.252,NA
NA.253,NA
ENSG00000108840,-1.39987283
ENSG00000108846,2.071175994
ENSG00000108848,0.929141317
NA.254,NA
ENSG00000108854,1.176669749
NA.255,NA
NA.256,NA
ENSG00000109016,-2.026090218
ENSG00000109046,1.188822903
ENSG00000109062,-1.949248926
ENSG00000109065,0.816541435
ENSG00000109101,-3.951203628
ENSG00000109107,-2.997564497
ENSG00000109111,0.83075725
ENSG00000109113,1.532114504
ENSG00000109171,-0.626357297
ENSG00000109182,-2.065771647
ENSG00000109184,2.18613118
ENSG00000109193,-2.103956921
ENSG00000109220,1.762560414
ENSG00000109255,-4.777160847
ENSG00000109270,0.88965468
NA.257,NA
ENSG00000109320,1.729977035
ENSG00000109321,0.575941527
ENSG00000109332,1.330512469
ENSG00000109390,-1.13103318
NA.258,NA
ENSG00000109452,-2.59563884
ENSG00000109458,-1.4096689
ENSG00000109475,-2.143709391
ENSG00000109536,0.521609017
ENSG00000109572,-1.889788261
ENSG00000109606,0.617735527
NA.259,NA
NA.260,NA
ENSG00000109685,1.587416799
ENSG00000109686,-1.131661231
ENSG00000109736,2.080776218
ENSG00000109756,1.290914477
ENSG00000109762,1.047242918
ENSG00000109787,-1.254537083
ENSG00000109805,-3.081687148
ENSG00000109846,-1.075511568
ENSG00000109854,-0.753129082
ENSG00000109861,-4.445634239
NA.261,NA
NA.262,NA
ENSG00000109917,0.643928236
ENSG00000109919,-1.5217151
ENSG00000109920,2.992194202
NA.263,NA
ENSG00000109929,-1.368105685
NA.264,NA
ENSG00000109956,4.556376472
ENSG00000109971,2.370159389
ENSG00000110002,-3.071283105
ENSG00000110013,-2.902112765
ENSG00000110046,1.265817732
ENSG00000110066,1.311209008
ENSG00000110075,0.600693439
ENSG00000110092,-0.987040982
ENSG00000110107,-0.745188316
ENSG00000110108,-1.841339564
ENSG00000110169,4.892717753
ENSG00000110171,1.912437832
ENSG00000110172,1.798553219
NA.265,NA
ENSG00000110274,1.025218524
ENSG00000110315,-1.792609245
NA.266,NA
ENSG00000110321,0.899738514
NA.267,NA
NA.268,NA
ENSG00000110395,1.842388292
ENSG00000110400,-2.51651799
ENSG00000110422,0.898518063
NA.269,NA
ENSG00000110442,-1.905964913
ENSG00000110492,2.53578743
ENSG00000110619,1.786958964
ENSG00000110651,-1.046762265
NA.270,NA
NA.271,NA
ENSG00000110696,0.55731764
ENSG00000110697,1.161897792
ENSG00000110700,-1.732855102
ENSG00000110719,1.924719179
ENSG00000110721,2.91941738
ENSG00000110851,0.953966688
ENSG00000110888,1.313527779
ENSG00000110906,0.786677481
ENSG00000110917,-1.681028771
ENSG00000110925,0.796382648
ENSG00000110931,0.992674226
ENSG00000110955,-2.466605471
ENSG00000111011,1.922944202
NA.272,NA
NA.273,NA
ENSG00000111142,-1.088690782
ENSG00000111144,-1.575188431
ENSG00000111145,-0.978752261
NA.274,NA
NA.275,NA
NA.276,NA
ENSG00000111206,-2.905928005
NA.277,NA
ENSG00000111229,-1.407890859
ENSG00000111252,2.082011917
ENSG00000111254,3.557541194
ENSG00000111319,-2.999807147
ENSG00000111331,-3.819135033
ENSG00000111335,-4.009538768
ENSG00000111348,-4.309476781
ENSG00000111371,1.071911154
ENSG00000111405,-2.38515704
ENSG00000111424,-2.261641295
ENSG00000111450,2.836832184
ENSG00000111481,-1.261227883
NA.278,NA
ENSG00000111540,-0.832077264
NA.279,NA
ENSG00000111639,-1.183842555
ENSG00000111640,-0.59214718
NA.280,NA
ENSG00000111652,-1.244940673
NA.281,NA
ENSG00000111667,-1.271233207
ENSG00000111669,-1.082323641
ENSG00000111674,5.055870212
ENSG00000111676,0.8739672
ENSG00000111678,-1.225694921
ENSG00000111684,-1.212013636
ENSG00000111696,2.530464521
ENSG00000111716,-3.14598442
ENSG00000111725,1.448789834
ENSG00000111727,1.280827242
ENSG00000111737,0.590772147
ENSG00000111775,-1.399900045
ENSG00000111785,1.435371762
ENSG00000111790,1.065567525
NA.282,NA
ENSG00000111843,-1.975321137
ENSG00000111860,2.002061117
ENSG00000111863,-1.024878621
ENSG00000111875,-1.099722039
ENSG00000111885,1.00761655
ENSG00000111886,2.995919427
ENSG00000111897,1.073132154
ENSG00000111907,-1.337526554
ENSG00000111962,1.374228065
ENSG00000111981,2.790680898
ENSG00000112033,-1.395993315
ENSG00000112062,-0.844577124
ENSG00000112079,-0.726784846
ENSG00000112081,1.185579785
ENSG00000112110,1.97952244
NA.283,NA
ENSG00000112146,1.255067746
ENSG00000112183,5.238482839
ENSG00000112208,2.083375458
NA.284,NA
ENSG00000112242,1.64219588
NA.285,NA
NA.286,NA
NA.287,NA
ENSG00000112304,-2.06356171
ENSG00000112306,-2.789729409
ENSG00000112308,1.73063214
ENSG00000112312,-2.486087765
ENSG00000112339,0.760142348
ENSG00000112357,-1.976751249
ENSG00000112378,-3.134862523
ENSG00000112379,1.924103833
ENSG00000112414,0.866345498
NA.288,NA
ENSG00000112511,3.199907292
ENSG00000112514,-0.813891176
ENSG00000112531,0.908931304
ENSG00000112561,1.809452858
ENSG00000112640,-0.725521812
ENSG00000112651,-1.398792152
ENSG00000112655,2.168454384
ENSG00000112667,-4.001157212
ENSG00000112695,-1.337102314
ENSG00000112701,1.039516671
ENSG00000112715,1.775883712
ENSG00000112739,0.662022233
ENSG00000112763,1.676417807
ENSG00000112877,2.290102147
ENSG00000112941,1.687453704
NA.289,NA
ENSG00000112984,-2.786504036
ENSG00000113013,0.993970569
ENSG00000113048,-1.485687847
ENSG00000113140,-3.029949397
ENSG00000113161,-1.314771405
ENSG00000113194,0.591367453
ENSG00000113240,1.117636219
NA.290,NA
ENSG00000113368,-3.020184914
ENSG00000113387,-0.863964595
NA.291,NA
ENSG00000113407,1.241908803
ENSG00000113430,2.139384928
ENSG00000113504,3.917970199
ENSG00000113552,0.568451275
ENSG00000113575,0.524913488
ENSG00000113580,0.985366055
ENSG00000113594,5.114821918
ENSG00000113615,0.795854432
ENSG00000113643,-0.685341694
ENSG00000113649,0.754026718
NA.292,NA
ENSG00000113712,0.47370621
ENSG00000113732,-0.693963476
ENSG00000113739,6.103727719
ENSG00000113742,0.764792735
ENSG00000113758,1.747094039
ENSG00000113790,-1.682119595
ENSG00000113845,-1.827166187
NA.293,NA
ENSG00000113916,-2.108439968
ENSG00000113946,-4.415814111
ENSG00000113971,1.774745395
NA.294,NA
ENSG00000114021,-1.143635463
ENSG00000114023,-3.279471279
ENSG00000114054,-1.514586219
ENSG00000114107,1.481515475
ENSG00000114115,-5.622330943
NA.295,NA
ENSG00000114200,-1.165708466
ENSG00000114209,0.606814385
ENSG00000114315,0.713552689
ENSG00000114374,0.916332382
ENSG00000114378,-0.937328166
ENSG00000114391,-1.702405873
ENSG00000114405,-1.72491609
ENSG00000114416,0.743159692
ENSG00000114529,2.722476208
ENSG00000114541,-0.826220976
ENSG00000114554,1.512114879
ENSG00000114573,-0.731069889
ENSG00000114638,-4.724620966
NA.296,NA
ENSG00000114686,-0.911570857
ENSG00000114738,-0.672687606
ENSG00000114771,-3.752436854
ENSG00000114779,-2.491074111
ENSG00000114784,0.978750508
ENSG00000114850,-0.687849602
ENSG00000114857,1.371731399
NA.297,NA
ENSG00000114902,-1.719384051
ENSG00000114923,3.933368116
ENSG00000114933,2.151037446
ENSG00000114942,-2.154177319
NA.298,NA
ENSG00000114993,0.805695196
ENSG00000115008,-1.70651281
ENSG00000115009,1.983430951
ENSG00000115053,-1.298388981
ENSG00000115128,-0.7955181
NA.299,NA
ENSG00000115207,-0.849962899
ENSG00000115221,-3.699426983
ENSG00000115226,2.310363805
NA.300,NA
ENSG00000115255,-2.899469825
NA.301,NA
ENSG00000115267,-2.654997637
ENSG00000115268,-2.223577159
ENSG00000115289,0.772343264
ENSG00000115306,-1.632730843
ENSG00000115307,0.432849502
NA.302,NA
NA.303,NA
ENSG00000115350,-1.004229612
ENSG00000115355,1.649283327
ENSG00000115365,-1.786341637
ENSG00000115368,-0.800335142
ENSG00000115380,-2.78897613
ENSG00000115414,-2.70532874
ENSG00000115415,-1.730517734
ENSG00000115419,1.942501472
NA.304,NA
ENSG00000115446,1.38418627
ENSG00000115464,1.190073248
ENSG00000115484,0.414569652
ENSG00000115520,0.858087586
NA.305,NA
ENSG00000115541,0.883169839
ENSG00000115548,1.211597239
NA.306,NA
ENSG00000115561,-3.331943286
ENSG00000115568,1.3326137
ENSG00000115596,5.404637685
ENSG00000115602,6.937859105
NA.307,NA
ENSG00000115677,-0.743482775
ENSG00000115685,-1.32746383
NA.308,NA
ENSG00000115758,2.563083566
ENSG00000115761,-0.901766941
ENSG00000115825,1.106454256
NA.309,NA
ENSG00000115844,1.842888514
ENSG00000115884,-3.149893834
ENSG00000115902,1.253917931
ENSG00000115904,0.914591852
NA.310,NA
ENSG00000115963,-1.299478788
ENSG00000115966,1.895329208
ENSG00000115977,1.296049215
ENSG00000115998,1.109031879
ENSG00000116005,-2.363490818
ENSG00000116016,-0.705509343
ENSG00000116017,2.097399966
ENSG00000116106,-4.993803073
NA.311,NA
ENSG00000116120,-1.433270237
ENSG00000116128,1.029670161
ENSG00000116133,-2.573075911
NA.312,NA
ENSG00000116161,1.328688052
ENSG00000116171,-2.273660599
NA.313,NA
ENSG00000116209,-1.643791542
ENSG00000116212,1.045176052
ENSG00000116221,-0.495186825
ENSG00000116237,-1.820141105
ENSG00000116251,-1.462175284
NA.314,NA
ENSG00000116273,1.395306849
ENSG00000116288,-1.181748633
NA.315,NA
ENSG00000116350,0.968277023
ENSG00000116353,-2.436949123
NA.316,NA
ENSG00000116459,-1.697656649
ENSG00000116473,0.769569756
ENSG00000116489,-0.616201176
ENSG00000116521,-0.621119964
ENSG00000116539,1.077526987
NA.317,NA
ENSG00000116560,2.509280935
NA.318,NA
ENSG00000116584,2.000231797
ENSG00000116586,-1.544597248
ENSG00000116649,-2.407834325
ENSG00000116652,2.559965157
ENSG00000116667,-1.409652289
ENSG00000116679,0.866286806
ENSG00000116685,-0.955402753
ENSG00000116688,-0.418880368
ENSG00000116701,-2.555593866
ENSG00000116711,-3.179837152
ENSG00000116717,-0.640281728
ENSG00000116729,-1.321950557
ENSG00000116731,0.71084414
ENSG00000116741,-2.817782122
NA.319,NA
ENSG00000116752,-0.557376421
ENSG00000116754,0.831966625
ENSG00000116761,2.189339536
NA.320,NA
NA.321,NA
ENSG00000116786,0.489305281
ENSG00000116791,-0.809008092
ENSG00000116809,0.753186965
NA.322,NA
ENSG00000116898,-1.559630165
ENSG00000116903,0.883623079
ENSG00000116954,1.04504775
ENSG00000116990,-2.084860976
ENSG00000116991,-1.718076971
ENSG00000117000,1.134845494
NA.323,NA
ENSG00000117020,7.49771482
NA.324,NA
ENSG00000117114,-3.026307246
ENSG00000117118,-0.801760711
ENSG00000117143,0.581560005
ENSG00000117226,-2.3018678
ENSG00000117228,-5.638832374
ENSG00000117245,3.012092684
ENSG00000117308,0.741675337
ENSG00000117318,-2.597796386
ENSG00000117360,1.00615634
ENSG00000117394,1.540415578
ENSG00000117395,-0.937368241
ENSG00000117399,-1.821017204
ENSG00000117419,-0.995258165
NA.325,NA
ENSG00000117448,-1.445391439
ENSG00000117450,0.367756536
ENSG00000117472,-1.544274189
ENSG00000117480,2.546457935
ENSG00000117500,1.653612303
NA.326,NA
ENSG00000117519,1.699634369
ENSG00000117525,-2.484619864
ENSG00000117528,-1.132374803
ENSG00000117543,-1.734204612
NA.327,NA
ENSG00000117569,2.710921435
ENSG00000117592,-1.392973461
ENSG00000117593,-1.291224724
ENSG00000117595,-0.988716901
NA.328,NA
ENSG00000117614,1.021430436
ENSG00000117616,1.634008358
ENSG00000117632,-1.190750809
ENSG00000117650,-3.18930282
ENSG00000117676,0.879010375
NA.329,NA
ENSG00000117724,-2.275729701
ENSG00000117862,-1.107129362
ENSG00000117899,-1.320903113
ENSG00000117906,-1.193882071
NA.330,NA
ENSG00000117984,-2.522149471
NA.331,NA
ENSG00000118007,0.870949616
ENSG00000118058,2.149567511
ENSG00000118160,4.601283629
ENSG00000118162,1.157556714
ENSG00000118181,-2.081268091
ENSG00000118200,0.4389969
ENSG00000118257,-2.21298347
ENSG00000118263,-1.624290323
ENSG00000118322,-3.770239783
ENSG00000118369,1.292461975
ENSG00000118402,-1.06847728
ENSG00000118418,-3.057994368
NA.332,NA
ENSG00000118495,1.133508099
ENSG00000118496,1.267773495
NA.333,NA
ENSG00000118508,-0.625666428
NA.334,NA
ENSG00000118515,-1.289630285
ENSG00000118520,-1.909387625
NA.335,NA
NA.336,NA
ENSG00000118620,1.620222905
ENSG00000118640,-0.627952454
ENSG00000118680,-0.528531831
NA.337,NA
ENSG00000118705,-1.150732697
ENSG00000118707,2.612411708
NA.338,NA
ENSG00000118804,1.160669294
ENSG00000118898,-2.232032687
ENSG00000118922,2.767188072
ENSG00000118985,-0.403101724
ENSG00000119013,-2.340871948
ENSG00000119042,3.009081045
ENSG00000119048,2.117343634
NA.339,NA
ENSG00000119231,0.944771346
ENSG00000119280,-1.183480534
ENSG00000119326,1.481659262
ENSG00000119335,0.423429773
ENSG00000119383,-1.375739592
ENSG00000119392,-0.985074791
ENSG00000119403,1.642083738
ENSG00000119421,-1.13108276
NA.340,NA
ENSG00000119471,-3.013745111
NA.341,NA
NA.342,NA
ENSG00000119537,-0.964007264
ENSG00000119599,1.57726861
ENSG00000119632,-2.212916625
NA.343,NA
ENSG00000119655,-2.738724894
NA.344,NA
ENSG00000119681,-1.683930865
ENSG00000119688,1.668370221
ENSG00000119689,0.526237398
NA.345,NA
ENSG00000119705,-1.654527883
ENSG00000119707,1.251929675
ENSG00000119718,-1.050302467
ENSG00000119760,0.730896168
ENSG00000119772,3.275196911
ENSG00000119787,-0.867318564
ENSG00000119812,-1.307717694
ENSG00000119862,-2.623448345
NA.346,NA
ENSG00000119888,3.356633018
