"","deseq_results_IIa_0.05$padj"
"13896",0.0198142416818031
"13897",NA
"13898",0.653089781296818
"13899",NA
"13900",NA
"13901",NA
"13902",NA
"13903",0.196088153297332
"13904",0.346293329380214
"13905",0.0537659814702688
"13906",NA
"13907",0.342793252472732
"13908",NA
"13909",0.00461675241797324
"13910",NA
"13911",NA
"13912",0.964975590972487
"13913",0.83443455299353
"13914",NA
"13915",0.305909303685157
"13916",NA
"13917",NA
"13918",0.000486936529962145
"13919",0.0246115590691073
"13920",1.82785884725077e-06
"13921",NA
"13922",NA
"13923",NA
"13924",NA
"13925",NA
"13926",NA
"13927",NA
"13928",NA
"13929",0.643320296035167
"13930",0.422378894475366
"13931",NA
"13932",NA
"13933",0.000218750310530985
"13934",4.54634519536672e-08
"13935",0.000589143570146185
"13936",0.628070676718416
"13937",NA
"13938",8.5850919225992e-06
"13939",NA
"13940",NA
"13941",NA
"13942",NA
"13943",NA
"13944",0.810346781355629
"13945",0.0324765801086662
"13946",1.99488540088395e-05
"13947",0.838295220997302
"13948",0.432207133569929
"13949",NA
"13950",NA
"13951",0.0570219559341352
"13952",NA
"13953",NA
"13954",NA
"13955",NA
"13956",0.0182650595558637
"13957",NA
"13958",NA
"13959",0.00306046969646252
"13960",0.293676474226844
"13961",NA
"13962",NA
"13963",NA
"13964",0.878566021610793
"13965",0.0326724035904666
"13966",NA
"13967",2.03276408442663e-16
"13968",0.0136347147551545
"13969",0.00482857048649657
"13970",NA
"13971",0.693099762738661
"13972",0.140336415116988
"13973",0.00467086846721025
"13974",NA
"13975",NA
"13976",NA
"13977",NA
"13978",NA
"13979",0.675542126791525
"13980",NA
"13981",0.930931336149436
"13982",NA
"13983",NA
"13984",NA
"13985",NA
"13986",NA
"13987",NA
"13988",0.0277997193474436
"13989",0.00384317021169606
"13990",NA
"13991",0.651231829849509
"13992",NA
"13993",NA
"13994",NA
"13995",0.239686105203906
"13996",NA
"13997",NA
"13998",NA
"13999",NA
"14000",0.082193289731669
"14001",NA
"14002",0.0136829167047782
"14003",4.85649990626844e-16
"14004",NA
"14005",NA
"14006",NA
"14007",0.296416272554187
"14008",NA
"14009",NA
"14010",NA
"14011",NA
"14012",0.251290136900345
"14013",0.101745514087048
"14014",NA
"14015",NA
"14016",NA
"14017",0.0540385970630652
"14018",NA
"14019",0.42589928038241
"14020",4.5595509083317e-05
"14021",NA
"14022",0.540339981592517
"14023",NA
"14024",NA
"14025",NA
"14026",NA
"14027",NA
"14028",0.221438608941325
"14029",NA
"14030",NA
"14031",NA
"14032",NA
"14033",0.190383731640486
"14034",NA
"14035",0.0326724035904666
"14036",NA
"14037",NA
"14038",NA
"14039",0.0513038966879819
"14040",0.615873049133682
"14041",NA
"14042",0.0168220747452998
"14043",NA
"14044",NA
"14045",NA
"14046",NA
"14047",0.589983670376017
"14048",NA
"14049",0.159397411207008
"14050",1.50492943842708e-10
"14051",NA
"14052",0.000442650579046792
"14053",NA
"14054",0.356418673588457
"14055",0.0144705552928022
"14056",NA
"14057",5.67790191574426e-07
"14058",7.62202626593515e-17
"14059",NA
"14060",NA
"14061",NA
"14062",0.0260063850745608
"14063",0.960646259305646
"14064",NA
"14065",0.804425105272523
"14066",0.0194211380160014
"14067",NA
"14068",0.282483919771931
"14069",0.588287500555633
"14070",1
"14071",NA
"14072",0.00199685683879617
"14073",NA
"14074",NA
"14075",NA
"14076",0.857874275802265
"14077",8.96112842309575e-05
"14078",NA
"14079",0.243525499994326
"14080",NA
"14081",0.380940850499839
"14082",NA
"14083",NA
"14084",NA
"14085",0.000396088364387381
"14086",0.0944902385913091
"14087",NA
"14088",1.92698102155698e-11
"14089",NA
"14090",NA
"14091",NA
"14092",NA
"14093",NA
"14094",0.0603676948076492
"14095",0.586412045630425
"14096",0.275931217147948
"14097",NA
"14098",NA
"14099",NA
"14100",0.235881419759673
"14101",NA
"14102",NA
"14103",0.363764532017006
"14104",NA
"14105",0.125642685292907
"14106",NA
"14107",NA
"14108",0.00166997680903432
"14109",NA
"14110",NA
"14111",NA
"14112",NA
"14113",NA
"14114",0.0038977047684875
"14115",NA
"14116",3.14719406062777e-17
"14117",NA
"14118",NA
"14119",NA
"14120",NA
"14121",6.46861042760826e-07
"14122",0.00113714745297244
"14123",6.87418456446027e-21
"14124",0.230963041322494
"14125",NA
"14126",NA
"14127",0.00133070895896311
"14128",0.109515114984197
"14129",NA
"14130",0.498210679237591
"14131",NA
"14132",0.420915253209818
"14133",NA
"14134",1.66193664307606e-29
"14135",NA
"14136",0.406346498723204
"14137",NA
"14138",0.00620134934322061
"14139",9.44481190297577e-05
"14140",0.000106154147410071
"14141",0.637567033016484
"14142",0.0140051180853392
"14143",NA
"14144",NA
"14145",0.00221448312946637
"14146",0.0739883973327199
"14147",NA
"14148",1.14545022264813e-10
"14149",0.577050213360566
"14150",0.547562287415625
"14151",NA
"14152",0.558939941912235
"14153",NA
"14154",NA
"14155",NA
"14156",NA
"14157",0.219870455014603
"14158",3.43011494137197e-16
"14159",NA
"14160",NA
"14161",0.0142155140936468
"14162",0.328379645316629
"14163",NA
"14164",0.292221617704206
"14165",0.0904768735769725
"14166",0.0804313720123243
"14167",0.426777535777273
"14168",0.397367453489088
"14169",0.0914508499883548
"14170",5.76802842775331e-07
"14171",NA
"14172",0.375770678284793
"14173",NA
"14174",0.00946864553982541
"14175",NA
"14176",NA
"14177",NA
"14178",0.456535860927448
"14179",1.10152356914914e-05
"14180",NA
"14181",NA
"14182",4.8886626411311e-12
"14183",0.416995930032994
"14184",0.0397805889501491
"14185",NA
"14186",0.07675804232448
"14187",0.00345265476590554
"14188",0.432765695980945
"14189",0.0361201983322446
"14190",0.156894272929472
"14191",2.53357513273586e-50
"14192",0.89180200771993
"14193",NA
"14194",4.06017716221358e-05
"14195",0.695009426108573
"14196",0.0939314175091195
"14197",0.000227092775844253
"14198",NA
"14199",NA
"14200",0.721724127897533
"14201",1.35427180612301e-09
"14202",0.0618540799309976
"14203",0.713868089982887
"14204",0.229468184776542
"14205",0.792330420657649
"14206",1.38020647096391e-22
"14207",NA
"14208",0.0631860409809916
"14209",0.0297962015265537
"14210",NA
"14211",NA
"14212",NA
"14213",NA
"14214",1.73588674506492e-06
"14215",0.293162029846015
"14216",NA
"14217",NA
"14218",0.274959670488413
"14219",1.52642763806212e-06
"14220",3.9167871944302e-14
"14221",0.166622168865952
"14222",0.0136285304329106
"14223",5.98583360092887e-25
"14224",NA
"14225",NA
"14226",NA
"14227",0.00643356128092865
"14228",NA
"14229",0.0169429445390949
"14230",2.99974471755011e-05
"14231",NA
"14232",0.0473503866448773
"14233",0.795753533017303
"14234",0.0629081156489607
"14235",NA
"14236",NA
"14237",NA
"14238",0.613017180744473
"14239",0.0819666847471578
"14240",0.747377437293982
"14241",0.000387413940288716
"14242",0.70251113171212
"14243",8.11472509246696e-17
"14244",NA
"14245",NA
"14246",NA
"14247",8.79979152468685e-05
"14248",0.0831181374634794
"14249",0.834456934928861
"14250",NA
"14251",NA
"14252",NA
"14253",0.758051875354734
"14254",0.0811183253598202
"14255",0.10687596932164
"14256",NA
"14257",0.00991585599434206
"14258",0.02699699164206
"14259",NA
"14260",NA
"14261",0.0979936553464335
"14262",7.48602334272897e-27
"14263",NA
"14264",0.80437506807392
"14265",NA
"14266",NA
"14267",0.60696520437255
"14268",NA
"14269",0.327694905207987
"14270",0.0386086389688175
"14271",0.149694783706676
"14272",0.226760535164753
"14273",NA
"14274",0.00924796590194975
"14275",NA
"14276",NA
"14277",0.720417387057829
"14278",NA
"14279",1.08234798182677e-06
"14280",1.06006048170254e-06
"14281",0.000830609991420968
"14282",NA
"14283",NA
"14284",0.144873857727557
"14285",0.159034874003056
"14286",0.211921781697895
"14287",0.085436888704477
"14288",NA
"14289",NA
"14290",0.274551892157589
"14291",NA
"14292",0.053380837572124
"14293",NA
"14294",0.22883115615772
"14295",0.622173164461069
"14296",NA
"14297",0.0462399947329676
"14298",1.67225536862674e-32
"14299",NA
"14300",0.242809511585063
"14301",0.00133271565783723
"14302",7.12178094852118e-05
"14303",NA
"14304",0.900825789648059
"14305",0.283449171389444
"14306",0.0081311105676817
"14307",0.00022644677024243
"14308",NA
"14309",0.391277976469168
"14310",NA
"14311",4.15330290846993e-12
"14312",0.408870959380572
"14313",0.00177100831307382
"14314",NA
"14315",0.0200466617012272
"14316",0.525804181383289
"14317",NA
"14318",1.98135944933006e-06
"14319",NA
"14320",0.249790903650387
"14321",0.62426190314923
"14322",NA
"14323",0.380856471430031
"14324",0.245936297829903
"14325",6.01999441306075e-09
"14326",NA
"14327",9.74496890259663e-09
"14328",NA
"14329",0.849306560617594
"14330",NA
"14331",0.57952878383349
"14332",NA
"14333",NA
"14334",0.000214418851082185
"14335",0.748847220627394
"14336",3.30320901278299e-19
"14337",NA
"14338",NA
"14339",0.000374389601959933
"14340",2.20406517066935e-09
"14341",NA
"14342",0.113018102893788
"14343",0.0021854487977932
"14344",0.109440076006935
"14345",NA
"14346",0.111910964914527
"14347",NA
"14348",NA
"14349",0.560775503696225
"14350",NA
"14351",0.00745343881996352
"14352",0.0596221532940637
"14353",NA
"14354",NA
"14355",NA
"14356",0.0167897595701226
"14357",0.362100990633014
"14358",NA
"14359",NA
"14360",2.65074399740055e-13
"14361",NA
"14362",NA
"14363",6.71745973911552e-06
"14364",7.50983606800944e-77
"14365",NA
"14366",0.332438338597072
"14367",NA
"14368",NA
"14369",0.613028571518919
"14370",0.00675197453217886
"14371",1.03371733464356e-12
"14372",0.218327591865196
"14373",NA
"14374",0.000713115103677773
"14375",NA
"14376",NA
"14377",NA
"14378",NA
"14379",0.543061702348779
"14380",0.000353985734704738
"14381",0.944221234328621
"14382",NA
"14383",NA
"14384",0.00765015000695206
"14385",NA
"14386",NA
"14387",NA
"14388",NA
"14389",0.0840941640086911
"14390",NA
"14391",0.000170683650395724
"14392",NA
"14393",NA
"14394",1.93690676910989e-06
"14395",0.51251080816507
"14396",NA
"14397",0.0607372876676089
"14398",0.0445612471554722
"14399",NA
"14400",NA
"14401",NA
"14402",0.0801298943715704
"14403",NA
"14404",0.0239616034458441
"14405",NA
"14406",0.000869358390603227
"14407",0.0143289648702356
"14408",NA
"14409",0.0367815238520908
"14410",0.0834503098903164
"14411",NA
"14412",NA
"14413",NA
"14414",NA
"14415",NA
"14416",0.0893649939946134
"14417",0.189656771809004
"14418",1.8892223286066e-11
"14419",NA
"14420",0.316514043285234
"14421",0.393065077423247
"14422",0.0201337129347299
"14423",NA
"14424",NA
"14425",0.000123195724683055
"14426",0.313635808993895
"14427",NA
"14428",0.0258770593347812
"14429",NA
"14430",NA
"14431",0.386907037458328
"14432",NA
"14433",NA
"14434",NA
"14435",0.00259946660444178
"14436",0.289787563086453
"14437",0.686642813023701
"14438",0.418336345058251
"14439",0.521689792905576
"14440",0.0526724634561358
"14441",NA
"14442",NA
"14443",NA
"14444",NA
"14445",NA
"14446",NA
"14447",NA
"14448",0.110712833694879
"14449",NA
"14450",NA
"14451",0.808421616325384
"14452",9.65271717970881e-06
"14453",0.00984281151775243
"14454",0.866535146676939
"14455",NA
"14456",NA
"14457",NA
"14458",NA
"14459",NA
"14460",1.49719561508371e-08
"14461",NA
"14462",NA
"14463",NA
"14464",0.571401735832091
"14465",0.890416336119716
"14466",NA
"14467",NA
"14468",0.262446917126557
"14469",NA
"14470",NA
"14471",NA
"14472",NA
"14473",NA
"14474",NA
"14475",0.189813509502011
"14476",NA
"14477",NA
"14478",0.0944611215666956
"14479",NA
"14480",NA
"14481",NA
"14482",NA
"14483",NA
"14484",NA
"14485",NA
"14486",NA
"14487",NA
"14488",0.0507154154085288
"14489",NA
"14490",NA
"14491",NA
"14492",NA
"14493",0.00512114374920401
"14494",0.699244214251415
"14495",0.835930805675958
"14496",NA
"14497",NA
"14498",NA
"14499",NA
"14500",NA
"14501",NA
"14502",NA
"14503",NA
"14504",NA
"14505",NA
"14506",NA
"14507",NA
"14508",0.793808059396431
"14509",NA
"14510",NA
"14511",0.976911515820781
"14512",0.0261301166127024
"14513",0.241661403596483
"14514",NA
"14515",0.299936503571853
"14516",0.39891138490471
"14517",NA
"14518",0.123465071404686
"14519",NA
"14520",NA
"14521",NA
"14522",NA
"14523",0.259470388598447
"14524",0.00252334500526039
"14525",NA
"14526",NA
"14527",0.745580465809555
"14528",NA
"14529",NA
"14530",NA
"14531",NA
"14532",0.0159313059231703
"14533",0.197066364120304
"14534",NA
"14535",NA
"14536",NA
"14537",NA
"14538",NA
"14539",1.88630089930486e-14
"14540",NA
"14541",0.00670995305357519
"14542",NA
"14543",NA
"14544",NA
"14545",NA
"14546",NA
"14547",NA
"14548",NA
"14549",NA
"14550",NA
"14551",0.232849095146181
"14552",0.090459864103349
"14553",NA
"14554",NA
"14555",NA
"14556",0.000132734642420283
"14557",0.776498249765365
"14558",0.00271920949182173
"14559",NA
"14560",NA
"14561",2.51686057380875e-19
"14562",NA
"14563",NA
"14564",0.895763629770817
"14565",0.543908896938917
"14566",0.728901659335747
"14567",NA
"14568",NA
"14569",NA
"14570",NA
"14571",NA
"14572",NA
"14573",NA
"14574",0.142154312178883
"14575",0.00123161385265583
"14576",0.523475570693018
"14577",NA
"14578",0.659630871121813
"14579",NA
"14580",NA
"14581",0.802203303312825
"14582",NA
"14583",NA
"14584",NA
"14585",NA
"14586",NA
"14587",0.835167267220988
"14588",NA
"14589",NA
"14590",0.0082703708549588
"14591",NA
"14592",NA
"14593",0.166738144773556
"14594",NA
"14595",0.0570109402736471
"14596",0.0442650767299422
"14597",NA
"14598",NA
"14599",NA
"14600",0.648203725406399
"14601",NA
"14602",NA
"14603",NA
"14604",NA
"14605",0.00348413151809938
"14606",0.677485705643092
"14607",NA
"14608",0.192381238111398
"14609",NA
"14610",NA
"14611",0.00601971468928365
"14612",NA
"14613",NA
"14614",8.51135375021553e-07
"14615",0.306710231650513
"14616",NA
"14617",NA
"14618",0.000135062486130984
"14619",NA
"14620",NA
"14621",NA
"14622",0.0820458075777527
"14623",NA
"14624",0.502453293372134
"14625",0.428283956599251
"14626",0.744819976675158
"14627",1.67562643105497e-16
"14628",NA
"14629",NA
"14630",NA
"14631",0.407078356743101
"14632",NA
"14633",NA
"14634",0.0178356141265386
"14635",NA
"14636",NA
"14637",0.543101284966512
"14638",NA
"14639",NA
"14640",NA
"14641",2.16021740957686e-09
"14642",NA
"14643",0.0606466048836563
"14644",NA
"14645",NA
"14646",3.63804225883655e-15
"14647",NA
"14648",NA
"14649",NA
"14650",0.139706094310571
"14651",0.528586688505535
"14652",NA
"14653",0.34575868807269
"14654",NA
"14655",0.138081980299785
"14656",0.787345449665809
"14657",0.73583707841203
"14658",NA
"14659",0.577720499464458
"14660",0.706865510255726
"14661",0.832787283467481
"14662",NA
"14663",NA
"14664",NA
"14665",4.05629419736519e-106
"14666",NA
"14667",1.62712590667836e-12
"14668",NA
"14669",NA
"14670",NA
"14671",0.0125816580481612
"14672",NA
"14673",NA
"14674",NA
"14675",NA
"14676",0.203227079077749
"14677",NA
"14678",NA
"14679",1.01892237085557e-13
"14680",NA
"14681",NA
"14682",0.42286219128458
"14683",NA
"14684",NA
"14685",NA
"14686",NA
"14687",NA
"14688",NA
"14689",NA
"14690",NA
"14691",NA
"14692",NA
"14693",0.227570034064667
"14694",NA
"14695",0.634833294463047
"14696",NA
"14697",NA
"14698",0.0172632177212745
"14699",0.840827195423352
"14700",0.907631785595018
"14701",0.00011661895488412
"14702",0.161372790402806
"14703",NA
"14704",0.878746123915577
"14705",0.00127789633276192
"14706",0.251556727968943
"14707",NA
"14708",NA
"14709",NA
"14710",NA
"14711",0.209627735177176
"14712",NA
"14713",NA
"14714",NA
"14715",NA
"14716",NA
"14717",0.505648881039989
"14718",0.965815368730403
"14719",0.896496139151633
"14720",NA
"14721",NA
"14722",0.703521407746577
"14723",0.0255586133138923
"14724",NA
"14725",NA
"14726",NA
"14727",NA
"14728",NA
"14729",0.0148802301805819
"14730",NA
"14731",0.01296067485245
"14732",NA
"14733",NA
"14734",NA
"14735",NA
"14736",NA
"14737",NA
"14738",NA
"14739",7.30931787610384e-06
"14740",NA
"14741",5.34934489794089e-05
"14742",0.186087628691294
"14743",NA
"14744",NA
"14745",NA
"14746",NA
"14747",0.625676682348799
"14748",0.878566021610793
"14749",0.0266827700695537
"14750",NA
"14751",0.00446307751436758
"14752",NA
"14753",0.158383059916447
"14754",0.414121845634704
"14755",1.2062146412162e-09
"14756",0.00219120632734748
"14757",NA
"14758",NA
"14759",0.00961986941691211
"14760",5.83403170543896e-05
"14761",NA
"14762",NA
"14763",0.858529282280899
"14764",0.0149055635287759
"14765",NA
"14766",NA
"14767",0.971854479228158
"14768",0.0109992623282587
"14769",0.631061643318741
"14770",NA
"14771",0.376019327272938
"14772",NA
"14773",8.39835424706574e-05
"14774",NA
"14775",0.0120630948584274
"14776",NA
"14777",0.012677181239928
"14778",0.309450338117957
"14779",0.00534164087949352
"14780",0.000746533473412609
"14781",NA
"14782",NA
"14783",0.132966708042584
"14784",0.163576638814021
"14785",1
"14786",NA
"14787",NA
"14788",2.86131149481848e-29
"14789",NA
"14790",0.0508059418724695
"14791",NA
"14792",5.35714175907802e-07
"14793",0.465661266871307
"14794",NA
"14795",NA
"14796",NA
"14797",0.0140744072542116
"14798",0.207166852066499
"14799",NA
"14800",NA
"14801",0.54619552327526
"14802",0.967082127806846
"14803",0.00582239473496386
"14804",0.0952748024352586
"14805",NA
"14806",0.000821881680522243
"14807",NA
"14808",NA
"14809",NA
"14810",0.0126856200980402
"14811",NA
"14812",NA
"14813",NA
"14814",2.17084315447222e-17
"14815",0.0249109454195299
"14816",0.0349122407222462
"14817",1.58087052403597e-29
"14818",0.0281920434413113
"14819",NA
"14820",NA
"14821",NA
"14822",NA
"14823",0.760158462440635
"14824",0.0166052997998426
"14825",NA
"14826",NA
"14827",NA
"14828",NA
"14829",0.0688012176579828
"14830",0.495403413191433
"14831",0.0278136037942073
"14832",NA
"14833",0.00111028917897386
"14834",NA
"14835",NA
"14836",NA
"14837",NA
"14838",NA
"14839",0.778483155707779
"14840",0.00094846066486956
"14841",0.00858784789051258
"14842",NA
"14843",NA
"14844",NA
"14845",0.0295085161312679
"14846",0.426192261966244
"14847",0.569564875622923
"14848",0.246331977591465
"14849",0.491502355404117
"14850",NA
"14851",0.414354810140551
"14852",7.18717006040761e-06
"14853",NA
"14854",0.0254615642427948
"14855",NA
"14856",NA
"14857",5.91934688543911e-05
"14858",NA
"14859",0.254939586782241
"14860",NA
"14861",5.89387585470016e-08
"14862",NA
"14863",0.115280754895476
"14864",NA
"14865",0.199387745330141
"14866",NA
"14867",NA
"14868",NA
"14869",NA
"14870",5.50128996875814e-05
"14871",NA
"14872",0.140824442924686
"14873",NA
"14874",NA
"14875",NA
"14876",NA
"14877",NA
"14878",0.00506522451050516
"14879",NA
"14880",0.394910130310184
"14881",0.0382322142876107
"14882",0.950942538604504
"14883",NA
"14884",NA
"14885",NA
"14886",NA
"14887",NA
"14888",NA
"14889",NA
"14890",NA
"14891",0.000409213452869901
"14892",0.149540284057179
"14893",NA
"14894",NA
"14895",NA
"14896",NA
"14897",NA
"14898",NA
"14899",NA
"14900",0.443700858626534
"14901",2.83307709689304e-06
"14902",0.0300058422397362
"14903",0.00374637849007547
"14904",NA
"14905",NA
"14906",NA
"14907",0.181247061060615
"14908",0.40046060530481
"14909",0.317776309940689
"14910",NA
"14911",0.416317687742652
"14912",0.202679575785445
"14913",0.00152592037216537
"14914",1.04930447865945e-13
"14915",0.0205148702550368
"14916",NA
"14917",NA
"14918",0.000790234001412242
"14919",NA
"14920",NA
"14921",0.0158295876091696
"14922",0.694323724260184
"14923",0.291586517275735
"14924",0.495440933836095
"14925",0.0112760791585473
"14926",0.111322902951129
"14927",0.110930116127724
"14928",NA
"14929",0.971672822475701
"14930",0.797156980003104
"14931",NA
"14932",0.195970238614191
"14933",3.99266581815404e-10
"14934",0.38564538327171
"14935",0.143800865704868
"14936",NA
"14937",NA
"14938",2.85043091207712e-26
"14939",0.870000042270039
"14940",NA
"14941",NA
"14942",0.129314137183445
"14943",NA
"14944",0.158080930128825
"14945",NA
"14946",NA
"14947",0.00857355742248959
"14948",NA
"14949",NA
"14950",NA
"14951",0.972453193414087
"14952",NA
"14953",5.52628050810836e-31
"14954",NA
"14955",0.681202149415546
"14956",NA
"14957",NA
"14958",0.326474121936356
"14959",NA
"14960",NA
"14961",NA
"14962",0.467172162996348
"14963",NA
"14964",NA
"14965",NA
"14966",NA
"14967",NA
"14968",0.215494673259121
"14969",5.92857252716715e-07
"14970",0.619963889795183
"14971",0.965337357989238
"14972",NA
"14973",0.00850408573921181
"14974",NA
"14975",NA
"14976",NA
"14977",NA
"14978",0.452734124517473
"14979",NA
"14980",NA
"14981",NA
"14982",NA
"14983",NA
"14984",NA
"14985",NA
"14986",NA
"14987",NA
"14988",NA
"14989",0.124936634548734
"14990",0.0401286899236113
"14991",NA
"14992",0.000134205132062495
"14993",NA
"14994",0.0760922453556455
"14995",NA
"14996",0.0106718173094933
"14997",NA
"14998",NA
"14999",NA
"15000",NA
"15001",NA
"15002",0.226041603944613
"15003",0.529746260202587
"15004",0.373136762194243
"15005",0.873832014244435
"15006",0.0286160175152862
"15007",NA
"15008",0.00780808656384531
"15009",NA
"15010",0.00218528030550459
"15011",0.0464353589364592
"15012",0.860154237009804
"15013",0.0697636741666989
"15014",NA
"15015",NA
"15016",NA
"15017",0.555604913450409
"15018",NA
"15019",NA
"15020",NA
"15021",NA
"15022",NA
"15023",NA
"15024",NA
"15025",0.232049943706462
"15026",NA
"15027",NA
"15028",1
"15029",NA
"15030",0.00342191473874489
"15031",NA
"15032",NA
"15033",NA
"15034",NA
"15035",NA
"15036",0.37511582480704
"15037",NA
"15038",NA
"15039",0.0185260632294894
"15040",NA
"15041",0.100505490286957
"15042",NA
"15043",NA
"15044",0.0450094688071565
"15045",NA
"15046",NA
"15047",0.49299379331846
"15048",NA
"15049",NA
"15050",0.617516426340386
"15051",0.0236823415936863
"15052",0.496704124659527
"15053",0.221438608941325
"15054",NA
"15055",NA
"15056",NA
"15057",NA
"15058",NA
"15059",0.262446917126557
"15060",0.0434106582811908
"15061",0.666113405259658
"15062",0.836000511825534
"15063",NA
"15064",NA
"15065",NA
"15066",NA
"15067",NA
"15068",NA
"15069",1.30513264419446e-34
"15070",NA
"15071",0.0516098617171192
"15072",NA
"15073",NA
"15074",NA
"15075",NA
"15076",0.0835552907370431
"15077",NA
"15078",NA
"15079",NA
"15080",0.139826388697061
"15081",0.000105012025514506
"15082",NA
"15083",NA
"15084",NA
"15085",0.0176606628419117
"15086",0.105144019867633
"15087",NA
"15088",0.3088395264896
"15089",0.0144302515278463
"15090",0.000786661704538927
"15091",NA
"15092",NA
"15093",1.92586605062802e-05
"15094",0.000399035963262312
"15095",0.0044272846845869
"15096",NA
"15097",0.720267165922696
"15098",NA
"15099",NA
"15100",NA
"15101",NA
"15102",0.214278852190347
"15103",NA
"15104",0.0259098676941804
"15105",0.284264113477247
"15106",NA
"15107",4.67563603902891e-07
"15108",NA
"15109",NA
"15110",NA
"15111",NA
"15112",NA
"15113",1.06562363080422e-11
"15114",NA
"15115",0.00320498891998814
"15116",NA
"15117",3.07414462757047e-09
"15118",NA
"15119",1.16417782678545e-82
"15120",NA
"15121",0.25266775032542
"15122",NA
"15123",2.59066182737298e-98
"15124",0.347869513977075
"15125",NA
"15126",NA
"15127",NA
"15128",NA
"15129",NA
"15130",NA
"15131",0.902442512050463
"15132",NA
"15133",NA
"15134",NA
"15135",NA
"15136",0.274342488040275
"15137",0.883972697130682
"15138",NA
"15139",0.59242922595985
"15140",NA
"15141",NA
"15142",NA
"15143",0.75933779945003
"15144",NA
"15145",NA
"15146",NA
"15147",NA
"15148",0.925914678410906
"15149",0.00140634836547884
"15150",NA
"15151",0.906765726689894
"15152",NA
"15153",NA
"15154",5.35561777763169e-05
"15155",1.7072745598901e-08
"15156",0.578293837469159
"15157",NA
"15158",NA
"15159",0.447259584248606
"15160",0.430740915273895
"15161",NA
"15162",NA
"15163",NA
"15164",0.527576785575109
"15165",NA
"15166",0.421691654825205
"15167",0.804871732581264
"15168",NA
"15169",NA
"15170",NA
"15171",NA
"15172",0.383868836015609
"15173",NA
"15174",NA
"15175",0.212167235335533
"15176",NA
"15177",NA
"15178",NA
"15179",NA
"15180",NA
"15181",NA
"15182",NA
"15183",NA
"15184",NA
"15185",NA
"15186",NA
"15187",0.00648130190862357
"15188",NA
"15189",NA
"15190",0.000104368986447761
"15191",NA
"15192",NA
"15193",NA
"15194",NA
"15195",NA
"15196",NA
"15197",0.0282490703045702
"15198",NA
"15199",0.352648451604471
"15200",NA
"15201",0.000613244768798687
"15202",NA
"15203",0.00262919245969935
"15204",NA
"15205",NA
"15206",0.248679748793464
"15207",NA
"15208",NA
"15209",NA
"15210",0.710720141261
"15211",NA
"15212",0.174502063338952
"15213",0.0537496470855253
"15214",NA
"15215",NA
"15216",0.0819869724730373
"15217",0.00166819110049688
"15218",0.476817924687544
"15219",0.724187224345063
"15220",NA
"15221",NA
"15222",7.47719003735205e-05
"15223",0.752573208370151
"15224",NA
"15225",0.00430821087470584
"15226",0.158916578274401
"15227",NA
"15228",NA
"15229",NA
"15230",NA
"15231",NA
"15232",NA
"15233",1
"15234",0.124028745150284
"15235",0.439627932574193
"15236",0.292332153983463
"15237",1.89739171308231e-81
"15238",0.000354538886243652
"15239",0.0104381852738632
"15240",0.00630792249594325
"15241",NA
"15242",NA
"15243",0.00182915473180091
"15244",NA
"15245",0.664848872081364
"15246",NA
"15247",0.138664966102419
"15248",NA
"15249",NA
"15250",0.405452387587237
"15251",0.29694768952089
"15252",NA
"15253",0.015014488070472
"15254",0.0367132480738941
"15255",NA
"15256",0.00549948348985792
"15257",NA
"15258",NA
"15259",0.216491677759748
"15260",NA
"15261",0.502265315132532
"15262",7.59945482349735e-07
"15263",0.000383047012869624
"15264",NA
"15265",4.49473428497068e-15
"15266",0.00477954073798272
"15267",0.256389443410974
"15268",0.00282645114195049
"15269",0.362744419042037
"15270",0.118916685487361
"15271",NA
"15272",NA
"15273",0.011209201570838
"15274",NA
"15275",NA
"15276",NA
"15277",NA
"15278",NA
"15279",NA
"15280",NA
"15281",NA
"15282",NA
"15283",NA
"15284",NA
"15285",NA
"15286",0.0365033396970505
"15287",NA
"15288",NA
"15289",NA
"15290",0.0109450531272494
"15291",NA
"15292",0.000215115933671046
"15293",NA
"15294",NA
"15295",NA
"15296",NA
"15297",NA
"15298",0.000400114214919535
"15299",NA
"15300",3.74657317235694e-05
"15301",NA
"15302",NA
"15303",NA
"15304",NA
"15305",NA
"15306",NA
"15307",NA
"15308",NA
"15309",0.0174173399508794
"15310",NA
"15311",NA
"15312",NA
"15313",NA
"15314",NA
"15315",NA
"15316",0.000441029224043871
"15317",0.221471788386496
"15318",NA
"15319",NA
"15320",NA
"15321",NA
"15322",0.0057873393914557
"15323",NA
"15324",NA
"15325",0.652814950767784
"15326",NA
"15327",NA
"15328",NA
"15329",NA
"15330",NA
"15331",NA
"15332",NA
"15333",NA
"15334",NA
"15335",NA
"15336",NA
"15337",0.531447073473809
"15338",0.00740665980939372
"15339",NA
"15340",0.0447788977892353
"15341",1.97528870665193e-35
"15342",0.0287033834003159
"15343",NA
"15344",NA
"15345",NA
"15346",0.0814900482039936
"15347",NA
"15348",NA
"15349",NA
"15350",0.0953223898487065
"15351",0.08138127588368
"15352",0.413452022332129
"15353",8.82990788835504e-05
"15354",0.11254409726382
"15355",0.00750596994985609
"15356",NA
"15357",3.69681092261566e-20
"15358",NA
"15359",NA
"15360",NA
"15361",NA
"15362",NA
"15363",NA
"15364",0.00548340641266404
"15365",0.127719958916429
